Lon	Lat	Region	TypeCatOld	KW_Simple	KW_Working	Name	Map
49.94102	24.72896	Jazirat al-Arab	regions	region	region	al-Haǧar	cornu7
39.29172	24.72896	Jazirat al-Arab	waystations	etape	etape	Ḏū Ḫušub ?	cornu7
50.65214	24.74231	Jazirat al-Arab	waystations	etape	etape	Ḥamaḍ ?	cornu7
40.00579	24.85968	Jazirat al-Arab	regions	region	region	Baṭn al-Naḫl #?	cornu7
46.72918	24.88100	Jazirat al-Arab	regions	region	region	al-ʿIrḍ ?	cornu7
43.01192	24.95296	Jazirat al-Arab	waystations	etape	etape	Ṭiḫfaŧ ?	cornu7
51.21928	24.95829	Jazirat al-Arab	regions	region	region	Qaṭar	cornu7
41.40160	25.00091	Jazirat al-Arab	waystations	etape	etape	Muġīṯaŧ al-Māwān/al-Muġīṯaŧ	cornu7
37.33759	25.03020	Jazirat al-Arab	towns	cite	cite	al-Ḥawrāʾ	cornu7
40.79626	25.04085	Jazirat al-Arab	villages	localite	localite	al-ʿUsaylaŧ	cornu7
39.03019	25.04884	Jazirat al-Arab	villages	localite	localite	al-Suwaydāʾ/al-Suwaydiyyaŧ	cornu7
38.05459	25.06481	Jazirat al-Arab	waystations	etape	etape	Raʾs al-ʿAyn ?	cornu7
39.37400	25.24834	Jazirat al-Arab	villages	localite	localite	Fadak	cornu7
49.54137	25.34929	Jazirat al-Arab	capitals	capitale	capitale	al-Aḥsāʾ	cornu7
43.14710	25.37319	Jazirat al-Arab	waystations	etape	etape	Immaraŧ ?	cornu7
38.85976	25.46077	Jazirat al-Arab	towns	cite	cite	Ḥaḏaŧ	cornu7
41.52796	25.55360	Jazirat al-Arab	waystations	etape	etape	Maʿdin al-Naqiraŧ	cornu7
50.22312	25.55890	Jazirat al-Arab	towns	cite	cite	al-ʿUqayr	cornu7
56.22657	25.59071	Jazirat al-Arab	towns	cite	cite	Dabā	cornu7
38.29849	25.67549	Jazirat al-Arab	waters	wadi	wadi	Wādī al-Qurá	cornu7
38.58647	25.71785	Jazirat al-Arab	towns	cite	cite	al-Marwaŧ/Ḏū al-Marwaŧ	cornu7
55.98855	25.75227	Jazirat al-Arab	towns	cite	cite	Ǧullafār	cornu7
43.42920	25.77608	Jazirat al-Arab	waystations	etape	etape	Rāmaŧ ?	cornu7
39.26821	25.78667	Jazirat al-Arab	towns	cite	cite	Ḫaybar	cornu7
41.75129	25.96910	Jazirat al-Arab	waystations	etape	etape	al-Ḥāǧir	cornu7
44.07861	25.98495	Jazirat al-Arab	waystations	etape	etape	al-ʿAwsaǧaŧ	cornu7
50.56693	26.11827	Jazirat al-Arab	regions	ile	ile	Uwāl	cornu7
38.35433	26.15916	Jazirat al-Arab	towns	cite	cite	Suqyāʾ Yazīd/al-Suqyāʾ	cornu7
49.98216	26.18157	Jazirat al-Arab	waystations	etape	etape	Musayliḥaŧ ?	cornu7
50.19373	26.28437	Jazirat al-Arab	waystations	etape	etape	Dārīn	cornu7
36.50010	26.29359	Jazirat al-Arab	waystations	etape	etape	al-Waǧh	cornu7
42.03339	26.41998	Jazirat al-Arab	waystations	etape	etape	Samīrāʾ	cornu7
49.96159	26.53966	Jazirat al-Arab	towns	cite	cite	al-Qaṭīf	cornu7
37.99288	26.55412	Jazirat al-Arab	capitals	cheflieu	cheflieu	Qurḥ	cornu7
36.24739	26.71435	Jazirat al-Arab	waystations	etape	etape	al-Nabk	cornu7
42.29198	26.71435	Jazirat al-Arab	waystations	etape	etape	Tūz	cornu7
47.21404	26.78388	Jazirat al-Arab	regions	region	region	al-Ṣammān	cornu7
37.01435	26.79044	Jazirat al-Arab	waystations	etape	etape	al-Bayḍāʾ	cornu7
37.93999	26.86125	Jazirat al-Arab	towns	cite	cite	Ḥiǧr Ṣāliḥ/al-Ḥiǧr	cornu7
49.50023	26.90449	Jazirat al-Arab	waystations	etape	etape	al-Qurá	cornu7
35.99173	27.00533	Jazirat al-Arab	towns	cite	cite	al-ʿAwnīd	cornu7
36.74694	27.03413	Jazirat al-Arab	waystations	etape	etape	Badāʾ Yaʿqūb	cornu7
36.47366	27.19891	Jazirat al-Arab	waystations	etape	etape	Saġb	cornu7
35.78604	27.32690	Jazirat al-Arab	waystations	etape	etape	Ḍabbā/Ẓabbā	cornu7
46.88787	27.45084	Jazirat al-Arab	waystations	etape	etape	al-Qarʿaŧ	cornu7
36.07695	27.50168	Jazirat al-Arab	regions	oasis	oasis	Kilābaŧ/Kilāyaŧ	cornu7
36.48835	27.67097	Jazirat al-Arab	regions	region	region	Ruḥbaŧ/Raḥabaŧ	cornu7
48.72446	27.68528	Jazirat al-Arab	waystations	etape	etape	ʿArfaǧaŧ ?	cornu7
35.41578	27.85039	Jazirat al-Arab	waystations	etape	etape	al-Ṣalā	cornu7
35.57504	28.06253	Jazirat al-Arab	towns	ville	ville	al-Aʿrāʾ	cornu7
35.19783	28.17030	Jazirat al-Arab	waystations	etape	etape	ʿAynūnaŧ	cornu7
35.07298	28.47663	Jazirat al-Arab	waystations	etape	etape	Madyan Šuʿayb	cornu7
48.37368	28.54666	Jazirat al-Arab	waystations	etape	etape	al-Ḥadūṯaŧ ?	cornu7
35.19783	28.94260	Jazirat al-Arab	waystations	etape	etape	Šaraf Ḏū al-Naml/Šaraf al-Baʿl	cornu7
35.03845	29.27449	Jazirat al-Arab	waystations	etape	etape	al-Ḥaql	cornu7
47.92209	29.29998	Jazirat al-Arab	waystations	etape	etape	Kāẓimaŧ	cornu7
51.18532	32.13467	Jibal	waystations	etape	etape	Asbīḏ Dašt	cornu4
51.79877	32.23981	Jibal	waystations	etape	etape	Ḫān Ruš	cornu6
51.72677	32.40272	Jibal	regions	region	region	Karwān	cornu5
51.56268	32.40331	Jibal	towns	cite	cite	Ḫān Lanǧān/Ḫalanǧān/Ḫūlanǧān	cornu4
52.71660	32.43743	Jibal	regions	canton	canton	Ruwaydašt	cornu5
51.91596	32.45826	Jibal	waters	riviere	riviere	Nahr Zandarūḏ/al-Zarīnrūḏ/Zaranrūḏ	cornu5
51.65000	32.66855	Jibal	regions	circon	circon	Iṣbahān/Iṣfahān	cornu5
51.65000	32.66855	Jibal	capitals	capitale	capitale	Iṣbahān/Iṣfahān/al-Yahūdiyyaŧ	cornu5
51.67468	32.78618	Jibal	regions	region	region	Burḫuwār	cornu5
51.77613	33.08075	Jibal	waystations	etape	etape	Ribāṭ Wazz	cornu5
50.95356	33.08994	Jibal	waystations	etape	etape	Marǧ wa-Zahr	cornu5
47.40829	33.14964	Jibal	capitals	cheflieu	cheflieu	al-Ṣaymaraŧ	cornu5
50.28728	33.18407	Jibal	waystations	etape	etape	Ḫunaǧān	cornu5
47.52071	33.20013	Jibal	regions	region	region	Mihrǧānqaḏaq	cornu5
50.65469	33.23683	Jibal	waystations	etape	etape	Qanūwān	cornu5
51.81177	33.32165	Jibal	waystations	etape	etape	Ṭarq	cornu5
52.36669	33.37701	Jibal	towns	cite	cite	Ardistān	cornu6
50.29276	33.38120	Jibal	waystations	etape	etape	Ǧarbāḏaqān/Ǧulbayǧān	cornu5
49.64019	33.39951	Jibal	towns	cite	cite	al-Burǧ	cornu5
48.75730	33.44757	Jibal	waystations	etape	etape	Dāraqān	cornu5
48.36521	33.49102	Jibal	villages	localite	localite	Sābūrḫāšt/Sābūrḫuwāšt	cornu5
46.86539	33.52303	Jibal	towns	cite	cite	al-Sīrawān/al-Šīrāwān	cornu5
52.01467	33.55960	Jibal	waystations	etape	etape	Bāḏ	cornu5
46.92023	33.58473	Jibal	regions	region	region	Māsabaḏān	cornu5
50.05422	33.62812	Jibal	waystations	etape	etape	Abtiʿaŧ	cornu5
48.25553	33.86750	Jibal	villages	localite	localite	Lāštar	cornu5
49.54697	33.88116	Jibal	capitals	cheflieu	cheflieu	al-Karaǧ/Karaǧ Abū Dulaf	cornu5
49.54697	33.88116	Jibal	regions	territoire	territoire	al-Karaǧ/Karaǧ Abū Dulaf	cornu5
48.80940	33.90164	Jibal	capitals	cheflieu	cheflieu	Burūǧird	cornu5
51.50468	33.96762	Jibal	capitals	cheflieu	cheflieu	Qāšān	cornu5
51.50468	33.96762	Jibal	regions	territoire	territoire	Qāšān	cornu5
46.44040	34.16749	Jibal	towns	cite	cite	al-Ṭazar	cornu5
48.90536	34.21059	Jibal	waystations	etape	etape	Ǧūrāb	cornu5
48.39263	34.21512	Jibal	capitals	cheflieu	cheflieu	Nihāwand/Māh al-Baṣraŧ	cornu5
46.85168	34.23099	Jibal	waystations	etape	etape?	al-Zubaydiyyaŧ ?	cornu5
49.75261	34.25592	Jibal	regions	region	region	Farāhān	cornu5
48.65585	34.25819	Jibal	towns	cite	cite	Rāman ?	cornu5
46.22379	34.30577	Jibal	waystations	etape	etape	al-Marǧ/Marǧ al-Qalʿaŧ ?	cornu5
47.09845	34.32388	Jibal	towns	cite	cite	Qarmāsīn/Qarmīsīn	cornu5
49.55519	34.36011	Jibal	capitals	cheflieu	cheflieu	Sārūq	cornu5
47.47958	34.37821	Jibal	waystations	etape	etape	Bīsutūn/Bihsutūn	cornu5
49.27004	34.41215	Jibal	waystations	etape	etape	Ḫundāb	cornu5
48.54618	34.42798	Jibal	waystations	etape	etape	Rākāh	cornu5
46.93427	34.43457	Jibal	waystations	etape	etape?	al-Zubaydiyyaŧ ?	cornu5
46.04283	34.43477	Jibal	waystations	etape	etape	Māḏarwistān ?	cornu5
51.11259	34.44607	Jibal	waystations	etape	etape	Qaryaŧ al-Maǧūs	cornu5
47.65232	34.46868	Jibal	waystations	etape	etape	Qanṭaraŧ al-Nuʿmān ?	cornu5
47.90457	34.49580	Jibal	towns	cite	cite	Qaṣr al-Luṣūṣ	cornu5
47.49055	34.60195	Jibal	capitals	cheflieu	cheflieu	Dīnawar/Māh al-Kūfaŧ 	cornu5
48.39263	34.62225	Jibal	towns	cite	cite	Ruḏrāwar	cornu5
50.90695	34.63354	Jibal	capitals	cheflieu	cheflieu	Qumm	cornu5
50.90695	34.63354	Jibal	regions	territoire	territoire	Qumm	cornu5
50.54227	34.68541	Jibal	towns	cite	cite	Āwaŧ	cornu5
50.09809	34.71922	Jibal	regions	region	region	Ṭabrīš	cornu5
48.57908	34.77554	Jibal	metropoles	metropole	metropole	Hamaḏān	cornu5
48.57908	34.77554	Jibal	regions	region	region	Hamaḏān	cornu5
48.15134	34.80031	Jibal	towns	cite	cite	Asadābāḏ	cornu5
48.42279	34.83858	Jibal	waystations	etape	etape	Zaʿfaraniyyaŧ ?	cornu5
48.73262	34.84758	Jibal	villages	localite	localite	Darnawá ?	cornu5
48.98488	34.95777	Jibal	waystations	etape	etape	Būzanǧird	cornu5
50.42711	34.97799	Jibal	towns	cite	cite	Sāwaŧ	cornu5
50.19954	35.00944	Jibal	waystations	etape	etape	Darwāḏ ?	cornu5
50.02954	35.02740	Jibal	waystations	etape	etape	Sūsanqīn/Sūsnaqīn/Sūnaqīn	cornu5
49.85406	35.06107	Jibal	waystations	etape	etape	Maṣdaqān	cornu5
49.23165	35.06556	Jibal	waystations	etape	etape	Zarraŧ	cornu5
49.79100	35.10371	Jibal	villages	localite	localite	Rūḏaŧ #?	cornu5
49.39342	35.12165	Jibal	waystations	etape	etape	Ṭazraŧ	cornu5
49.74164	35.13286	Jibal	towns	cite	cite	Būstaŧ	cornu5
46.01676	35.25767	Jibal	regions	territoire	territoire	Šahrazūr	cornu5
48.71891	35.29415	Jibal	waystations	etape	etape	Bārisiyān ?	cornu5
51.65000	35.30310	Jibal	sites	site	site	Dizā/Dizah/Waramīn	cornu5
50.77259	35.30758	Jibal	waystations	etape	etape	Maškūyaŧ	cornu5
46.98439	35.31623	Jibal	towns	cite	cite	Sīsar	cornu16
51.03856	35.41491	Jibal	waystations	etape	etape	Qusṭānaŧ	cornu5
49.25084	35.59348	Jibal	waystations	etape	etape	Ūḏ	cornu5
51.50831	35.62754	Jibal	capitals	capitale	capitale	al-Rayy	cornu16
52.07774	35.75607	Jibal	regions	territoire	territoire	Dummāwand	cornu5
49.23473	36.15722	Jibal	towns	cite	cite	Abhar	cornu16
50.00110	36.27854	Jibal	towns	cite	cite	Qazwīn	cornu5
48.63061	36.45828	Jibal	towns	cite	cite	Suhraward	cornu5
44.66088	42.21330	Khazar	regions	region	region	al-Sarīr	cornu18
50.10497	42.55994	Khazar	waters	lac	lac	Baḥr al-Ḫazar	cornu18
47.51198	42.90467	Khazar	towns	cite	cite	Samandar	cornu18
46.42082	43.28166	Khazar	towns	cite	cite	Balanǧar	cornu18
50.92627	44.33997	Khazar	regions	region	region	Ǧazīraŧ Siyāh Kūh	cornu18
48.08690	46.27880	Khazar	capitals	capitale	capitale	Itil/Atil	cornu18
47.55892	47.42616	Khazar	regions	region	region	al-Ḫazar	cornu18
40.89460	48.61696	Khazar	regions	region	region	al-Baǧānāk/al-Baǧānākiyyaŧ	cornu18
45.13019	49.20301	Khazar	waters	riviere	riviere	Nahr Itil	cornu18
49.92897	49.24133	Khazar	regions	region	region	al-Baǧānāk/al-Baǧānākiyyaŧ	cornu18
54.16457	50.04287	Khazar	regions	region	region	Bašǧirt/Basǧird	cornu18
46.64374	52.68645	Khazar	regions	region	region	Burṭās	cornu18
48.40369	54.15460	Khazar	regions	region	region	Bulġār	cornu18
49.96347	54.45304	Khazar	towns	cite	cite	Suwār	cornu18
49.25044	54.86714	Khazar	towns	cite	cite	Bulġār	cornu18
42.25518	55.73456	Khazar	regions	region	region	al-Arṯā/al-Arṯāniyyaŧ	cornu18
62.12974	33.24402	Khurasan	capitals	capitale	capitale	al-Asfuzār	cornu17
62.12974	33.24402	Khurasan	regions	territoire	territoire	al-Asfuzār	cornu17
62.24983	33.59424	Khurasan	towns	cite	cite	Adraskar	cornu17
59.09428	33.64706	Khurasan	capitals	capitale	capitale	Qāyīn	cornu17
59.44592	33.77051	Khurasan	regions	region	region	Qūhistān	cornu17
62.22016	33.85099	Khurasan	towns	cite	cite	Kuwāšān ?	cornu17
58.11679	33.92591	Khurasan	towns	cite	cite	Tūn	cornu17
68.74862	34.08270	Khurasan	towns	cite	cite	Sakāwand	cornu17
62.19614	34.18473	Khurasan	towns	cite	cite	Mālin/al-Safalqāt/Malīn/Mālān	cornu17
58.63618	34.24652	Khurasan	towns	cite	cite	Yunābīḏ/Ǧunābiḏ	cornu17
62.80223	34.24840	Khurasan	towns	cite	cite	Astarabyān ?	cornu17
62.58466	34.27292	Khurasan	towns	cite	cite	Ḫaysār ?	cornu17
61.08287	34.27729	Khurasan	towns	cite	cite	Farkird ?	cornu17
62.37698	34.28751	Khurasan	towns	cite	cite	Bāšān ?	cornu17
59.86207	34.31050	Khurasan	regions	canton	canton	Zūzan	cornu17
60.16386	34.31639	Khurasan	towns	cite	cite	Ḫarkird/Ḫarǧird	cornu17
62.15235	34.33419	Khurasan	capitals	capitale	capitale	Harāŧ	cornu17
62.15235	34.33419	Khurasan	regions	circon	circon	Harāŧ	cornu17
63.00426	34.33710	Khurasan	towns	cite	cite	Mārābāḏ ?	cornu17
63.94658	34.34906	Khurasan	towns	cite	cite	Ḫašt/Ḫast/Ḫāst/Ḫwašt	cornu17
61.47787	34.35023	Khurasan	capitals	cheflieu	cheflieu	Būsanǧ/Fušanǧ/Būšank	cornu17
61.47787	34.35023	Khurasan	regions	territoire	territoire	Būsanǧ/Fušanǧ/Būšank	cornu17
65.09941	34.38521	Khurasan	sites	mont	mont	Ǧibal al-Ġūr	cornu17
63.16814	34.40940	Khurasan	towns	cite	cite	Awbaŧ/Awfaŧ	cornu17
61.32587	34.42834	Khurasan	towns	cite	cite	Karah ?	cornu17
62.54651	34.47814	Khurasan	towns	cite	cite	Karūḫ	cornu17
69.16963	34.52442	Khurasan	towns	cite	cite	Kābul	cornu17
62.76550	34.53751	Khurasan	sites	ribat	ribat	Ribāṭ Mayānah	cornu17
60.07273	34.56282	Khurasan	regions	region	region	Ḫawāf	cornu17
62.07465	34.61545	Khurasan	regions	region	region	Bāḏġīs/Bāḏaġīs	cornu17
61.17470	34.61574	Khurasan	towns	cite	cite	Kūsuwī/Kūsarī	cornu17
59.98232	34.64655	Khurasan	towns	cite	cite	Salūmak	cornu17
62.95057	34.69680	Khurasan	capitals	capitale	capitale	Dihistān	cornu17
63.51568	34.72729	Khurasan	towns	cite	cite	Šūrmīn ?	cornu17
67.80206	34.84737	Khurasan	capitals	capitale	capitale	al-Bāmiyān	cornu17
67.80206	34.84737	Khurasan	regions	territoire	territoire	al-Bāmiyān	cornu17
64.44388	34.88273	Khurasan	regions	territoire	territoire	Ġarǧ al-Šār/Ǧarǧistān	cornu17
60.26487	34.93776	Khurasan	towns	cite	cite	Mālin/Kuwāḫarz	cornu17
62.47870	34.94152	Khurasan	towns	cite	cite	Babnaŧ	cornu17
60.33692	35.01995	Khurasan	regions	region	region	Bāḫarz	cornu17
59.84669	35.04974	Khurasan	regions	canton	canton	Ǧāyimand ?	cornu17
59.41155	35.05003	Khurasan	regions	canton	canton	Sankān/Sanǧān	cornu17
62.46952	35.07720	Khurasan	regions	region	region	Kanǧ Rustāq	cornu17
63.52263	35.08069	Khurasan	waystations	etape	etape	Ribāṭ Šūr ?	cornu17
58.12875	35.12055	Khurasan	towns	cite	cite	Kundur	cornu17
58.41130	35.13557	Khurasan	capitals	cheflieu	cheflieu	Ṭurṯīṯ/Turšīz/Ṭurayṯīṯ	cornu17
69.25887	35.17084	Khurasan	regions	canton	canton	Barwān/Farwān	cornu17
60.61524	35.17917	Khurasan	towns	cite	cite	al-Būzǧān/Būzkān	cornu17
62.42996	35.20428	Khurasan	towns	cite	cite	Kayf/Kīf  ?	cornu17
67.72517	35.24443	Khurasan	towns	cite	cite	Kāh/Ǧāh	cornu17
63.52800	35.24882	Khurasan	towns	cite	cite	Abšīn ?	cornu17
58.27285	35.26140	Khurasan	regions	region	region	Bušt	cornu17
61.44101	35.31157	Khurasan	villages	village	village	Ǧabal al-Fiḍḍaŧ/Kūh-I Sīm	cornu17
60.57003	35.33837	Khurasan	regions	region	region	Ǧām	cornu17
64.60334	35.33988	Khurasan	towns	cite	cite	Kandaram ?	cornu17
67.85287	35.38044	Khurasan	towns	cite	cite	Maḏar	cornu17
69.62448	35.39907	Khurasan	towns	cite	cite	Ǧārbāyaŧ ?	cornu17
60.29878	35.41670	Khurasan	waystations	etape	etape	Mālāyakird ?	cornu17
63.44735	35.42618	Khurasan	towns	cite	cite	Dizah ?	cornu17
69.81804	35.51814	Khurasan	regions	canton	canton	Banǧahīr/Banǧar ?	cornu17
59.36352	35.53664	Khurasan	waystations	etape	etape	al-Mallāḥaŧ ?	cornu17
63.36670	35.59250	Khurasan	capitals	capitale	capitale	Marw al-Rūḏ	cornu17
63.36670	35.59250	Khurasan	regions	territoire	territoire	Marw al-Rūḏ	cornu17
62.54722	35.60846	Khurasan	towns	cite	cite	Baġšūr	cornu17
63.81969	35.61955	Khurasan	villages	localite	localite	Ribāṭ Karzwān	cornu17
60.00916	35.63286	Khurasan	waystations	etape	etape	Nūkdah ?	cornu17
69.36909	35.68835	Khurasan	towns	cite	cite	Andarāb	cornu17
65.10068	35.72110	Khurasan	regions	region	region	Ǧūzǧān	cornu17
64.24579	35.72328	Khurasan	towns	cite	cite	Ṭalaqān	cornu17
63.44735	35.74074	Khurasan	waystations	etape	etape	Araskan ?	cornu17
63.21212	35.76147	Khurasan	towns	cite	cite	Qaṣr Aḥnaf	cornu17
59.56978	35.78200	Khurasan	waystations	etape	etape	Farhākird	cornu17
63.98233	35.78873	Khurasan	waystations	etape	etape	Kanǧābāḏ ?	cornu17
63.76323	35.81599	Khurasan	waystations	etape	etape	al-Asrāb ?	cornu17
64.54957	35.88354	Khurasan	waystations	etape	etape	Kasḥān ?	cornu17
65.87895	35.88517	Khurasan	regions	region	region	al-Ǧurzuwān	cornu17
65.87895	35.88517	Khurasan	towns	cite	cite	al-Ǧurzuwān	cornu17
64.83857	35.93470	Khurasan	waystations	etape	etape	al-Yahūdiyyaŧ/Ǧakūḏān	cornu17
62.96749	35.96191	Khurasan	waystations	etape	etape	Ḥawzān ?	cornu17
59.12900	36.03203	Khurasan	villages	localite	localite	Qaṣr al-Rīḥ	cornu17
68.67012	36.03586	Khurasan	regions	region	region	Ṭuḫāristān	cornu17
59.66585	36.08000	Khurasan	waystations	etape	etape	Ḫakisār/Ḫākisārān/al-Ram_adaŧ	cornu17
58.39294	36.08371	Khurasan	villages	localite	localite	Bīskand/Bīšakand ?	cornu17
57.64840	36.08485	Khurasan	regions	region	region	Bayhaq	cornu17
60.18929	36.10597	Khurasan	villages	localite	localite	Ṣāhih	cornu17
57.92813	36.10768	Khurasan	waystations	etape	etape	Ḥusaynābāḏ ?	cornu17
58.79841	36.12138	Khurasan	metropoles	metropole	metropole	Naysābūr	cornu17
58.79841	36.12138	Khurasan	regions	circon	circon	Naysābūr	cornu17
57.66932	36.15624	Khurasan	towns	cite	cite	Sābzawār	cornu16
60.54672	36.17215	Khurasan	villages	localite	localite	Mazdūrān/al-ʿAqabaŧ	cornu17
59.24061	36.17813	Khurasan	regions	contree	contree	Buštafrūš/Bustanfarūš	cornu17
59.24061	36.17813	Khurasan	villages	bourgade	bourgade	Buštafrūš/Bustanfarūš	cornu17
58.36115	36.18583	Khurasan	towns	cite	cite	Rīwand ?	cornu17
57.47851	36.18956	Khurasan	towns	cite	cite	Ḫusrawǧird	cornu16
65.94751	36.20578	Khurasan	towns	cite	cite	al-Anbār	cornu17
59.59168	36.20578	Khurasan	towns	cite	cite	al-Nūqān/al-Mašhad	cornu17
68.09011	36.22585	Khurasan	towns	cite	cite	Siminǧān	cornu17
59.61287	36.23200	Khurasan	villages	village	village	Sanābāḏ ?	cornu17
68.77093	36.23560	Khurasan	regions	territoire	territoire	Baġlān	cornu17
68.77093	36.23560	Khurasan	towns	cite	cite	Baġlān	cornu17
56.95205	36.27876	Khurasan	villages	localite	localite	Mazīnān	cornu16
62.67861	36.29294	Khurasan	waystations	etape	etape	Asadābāḏ ?	cornu17
56.45362	36.32897	Khurasan	towns	cite	cite	Asadābāḏ	cornu16
56.83212	36.32897	Khurasan	villages	localite	localite	Bahmanābāḏ	cornu16
60.79678	36.34872	Khurasan	waystations	etape	etape	Ūkīnaŧ/Awkīnaŧ	cornu17
65.32516	36.35640	Khurasan	waystations	etape	etape	al-Qāʾ ?	cornu17
59.49915	36.42208	Khurasan	capitals	capitale	capitale	Ṭūs/Ṭābarān	cornu17
59.49915	36.42208	Khurasan	regions	region	region	Ṭūs/Ṭābarān	cornu17
64.93938	36.46025	Khurasan	towns	cite	cite	Fāriyāb	cornu17
61.18671	36.51694	Khurasan	towns	cite	cite	Saraḫs	cornu17
62.44974	36.57540	Khurasan	villages	localite	localite	al-Qarīnayn	cornu17
57.84690	36.58050	Khurasan	towns	canton	canton	Mihraǧān/Mihriǧān ?	cornu17
65.78352	36.65136	Khurasan	towns	cite	cite	Šabūrqān/Ušbūrqān	cornu17
70.91488	36.65244	Khurasan	towns	cite	cite	Sakalkand/Iskalkand ?	cornu17
56.59926	36.68546	Khurasan	capitals	cheflieu	cheflieu	Azāḏwār	cornu16
62.52603	36.73407	Khurasan	waters	riviere	riviere	Nahr Murġab	cornu17
67.70299	36.74621	Khurasan	towns	cite	cite	Ḫulm	cornu17
69.62314	36.76021	Khurasan	towns	cite	cite	Ṭālaqān	cornu17
68.89729	36.78174	Khurasan	towns	cite	cite	Warwālīǧ/Walwālīz	cornu17
66.88305	36.78497	Khurasan	capitals	capitale	capitale	Balḫ	cornu17
66.88305	36.78497	Khurasan	regions	circon	circon	Balḫ	cornu17
70.92564	36.80704	Khurasan	regions	canton	canton	Ǧirm	cornu17
65.07649	36.81403	Khurasan	towns	cite	cite	Mālin	cornu17
58.96653	36.81951	Khurasan	towns	cite	cite	Rāḏakān/Rāyakān	cornu17
66.64110	36.83340	Khurasan	villages	localite	localite	Dastaǧirdaŧ ?	cornu17
66.21231	36.83770	Khurasan	waystations	etape	etape	al-Sidraŧ ?	cornu17
60.44076	36.85569	Khurasan	towns	cite	cite	Mayhanaŧ/Mahanaŧ	cornu17
56.69972	36.86045	Khurasan	regions	region	region	Ǧuwayn/Kūyān	cornu16
62.46952	36.88847	Khurasan	waystations	etape	etape	Baḥīrābāḏ ?	cornu17
58.45439	36.91219	Khurasan	capitals	cheflieu	cheflieu	Ḫūǧān/Ḫūšān/Ḫabūšān	cornu17
65.16655	36.95541	Khurasan	towns	cite	cite	Andaḫūḏ	cornu17
57.43023	36.98777	Khurasan	regions	canton	canton	Asfarāyin	cornu16
67.09946	37.02037	Khurasan	villages	localite	localite	Šawkard/Siyāhǧird	cornu17
61.47492	37.03409	Khurasan	waystations	etape	etape	Talastānaŧ ?	cornu17
72.31013	37.03915	Khurasan	regions	region	region	Waḫḫān	cornu17
62.41583	37.12201	Khurasan	waystations	etape	etape	Mahdīābāḏ ?	cornu17
59.28793	37.12708	Khurasan	villages	localite	localite	Qalmayhan ?	cornu17
68.86234	37.23952	Khurasan	towns	cite	cite	Ārhan	cornu17
59.38400	37.24076	Khurasan	sites	ribat	ribat	Ribāṭ Kūfan	cornu17
59.59733	37.27000	Khurasan	towns	cite	cite	Abīward	cornu17
61.65152	37.27393	Khurasan	towns	cite	cite	Dandānaqān ?	cornu17
62.29575	37.39749	Khurasan	villages	localite	localite	Fāz/Zarq ?	cornu17
61.68119	37.46480	Khurasan	towns	cite	cite	Sinǧ/Sink ?	cornu17
62.22511	37.49732	Khurasan	towns	cite	cite	Ǧīranǧ/Kīrank ?	cornu17
61.87474	37.50068	Khurasan	villages	localite	localite	Ǧarūǧird/Kanūǧird/Yanūǧird/Yanūkird ?	cornu17
65.31239	37.59463	Khurasan	waystations	etape	etape	Qabr Ġiyāṯ/Qaná Ġiyāṯ	cornu17
70.79525	37.59609	Khurasan	regions	region	region	Baḏaḫšān	cornu17
61.61458	37.60594	Khurasan	towns	cite	cite	Hurmuz Farrah ?	cornu17
61.61458	37.60594	Khurasan	waters	coursdeau	coursdeau	Hurmuz Farrah ?	cornu17
61.89282	37.61978	Khurasan	towns	cite	cite	Ḫaraq ?	cornu17
62.10386	37.67193	Khurasan	capitals	capitale	capitale	Marw/Marw al-Šāhiǧān	cornu17
62.10386	37.67193	Khurasan	regions	circon	circon	Marw/Marw al-Šāhiǧān	cornu17
61.73152	37.68151	Khurasan	towns	cite	cite	al-Sūsaqān/al-Sawsaqān ?	cornu17
62.59986	37.78994	Khurasan	towns	cite	cite	Kušmayhan/Kušmāhan ?	cornu17
58.21787	37.85763	Khurasan	towns	cite	cite	Nasāʾ	cornu17
