arBW,source,arTitle,lat,eiSearch,lon,region,translitTitleOther,topURI,searchNames,topTypeAlt,topType,translitTitle,arTitleOther,UStranslitTitle
tmtAj,Transoxiana,تمتاج,42.56503,Tamtaj,70.50767,Transoxiana,Tamtāǧ,TAMTAJ_705E425N_S_TRAN,Tamtaj,cite,towns,Tamtāǧ,تمتاج,Tamtāǧ
knd,Transoxiana,كند,40.29225,Kand,70.51735,Transoxiana,Kand,KAND_705E402N_S_TRAN,Kand,cite,towns,Kand,كند,Kand
xAE، xAs، xEt,Transoxiana,خاش,41.02958,Khash-Khas-Khasht,70.53285,Transoxiana,Ḫāš-Ḫās-Ḫašt,KHASH_705E410N_S_TRAN,Khash-Khas-Khasht,cite,towns,Ḫāš,خاش، خاس، خشت,Ḫāš
Asbro,Transoxiana,أسبرة,40.13989,Asbara,70.70139,Transoxiana,Asbaraŧ,ASBARA_707E401N_S_TRAN,Asbara,localite,villages,Asbaraŧ,أسبرة,Asbaraŧ
bArjAH، bArjAx، bArjAj,Transoxiana,بارجاح,42.62635,Barjah-Barjakh-Barjaj,70.80406,Transoxiana,Bārǧāḥ-Bārǧāḫ-Bārǧāǧ,BARJAH_708E426N_S_TRAN,Barjah-Barjakh-Barjaj,etape,waystations,Bārǧāḥ,بارجاح، بارجاخ، بارجاج,Bārǧāḥ
trmgAn، TrmqAn,Transoxiana,ترمغان,40.78105,Turmughan-Turmuqan,70.89318,Transoxiana,Turmuġān-Ṭurmuqān,TURMUGHAN_708E407N_S_TRAN,Turmughan-Turmuqan,localite,villages,Turmuġān,ترمغان، طرمقان,Turmuġān
wAnkv,Transoxiana,وانكث,40.92611,Wankath,70.89511,Transoxiana,Wānkaṯ,WANKATH_708E409N_S_TRAN,Wankath,cite,towns,Wānkaṯ,وانكث,Wānkaṯ
nhr jryb,Transoxiana,نهر جريب,38.37779,Nahr Jariyab,70.91287,Transoxiana,Nahr Ǧariyab,NAHRJARIYAB_709E383N_W_TRAN,Nahr Jariyab,riviere,waters,Nahr Ǧariyab,نهر جريب,Nahr Ǧariyab
xylAm، xyrlm,Transoxiana,خيلام,41.13472,Khaylam-Khayralam,70.99972,Transoxiana,Ḫaylām-Ḫayralam,KHAYLAM_709E411N_S_TRAN,Khaylam-Khayralam,cheflieu,capitals,Ḫaylām,خيلام، خيرلم,Ḫaylām
xwAknd,Transoxiana,خواكند,40.55623,Khuwakand,71.05784,Transoxiana,Ḫuwākand,KHUWAKAND_710E405N_S_TRAN,Khuwakand,cite,towns,Ḫuwākand,خواكند,Ḫuwākand
nsAc، nsyA,Transoxiana,نساء,40.41184,Nasa-Nasiya,71.10821,Transoxiana,Nasāʾ-Nasiyā,NASA_711E404N_R_TRAN,Nasa-Nasiya,region,regions,Nasāʾ,نساء، نسيا,Nasāʾ
bAb,Transoxiana,باب,40.88072,Bab,71.16439,Transoxiana,Bāb,BAB_711E408N_S_TRAN,Bab,cite,towns,Bāb,باب,Bāb
swx، swj,Transoxiana,سوخ,39.97506,Sukh-Suj,71.21396,Transoxiana,Sūḫ-Sūǧ,SUKH_712E399N_S_TRAN,Sukh-Suj,cite,towns,Sūḫ,سوخ، سوج,Sūḫ
AxEykv,Transoxiana,أخشيكث,40.91733,Akhshikath,71.36392,Transoxiana,Aḫšīkaṯ,AKHSHIKATH_713E409N_S_TRAN,Akhshikath,capitale,capitals,Aḫšīkaṯ,أخشيكث,Aḫšīkaṯ
TrAz,Transoxiana,طراز,42.83695,Taraz,71.44044,Transoxiana,Ṭarāz,TARAZ_714E428N_S_TRAN,Taraz,cite,towns,Ṭarāz,طراز,Ṭarāz
rEtAn,Transoxiana,رشتان,40.02761,Rishtan,71.55377,Transoxiana,Rištān,RISHTAN_715E400N_S_TRAN,Rishtan,cite,towns,Rištān,رشتان,Rištān
kAsAn,Transoxiana,كاسان,41.24406,Kasan,71.64288,Transoxiana,Kāsān,KASAN_716E412N_S_TRAN,Kasan,canton/cite,towns,Kāsān,كاسان,Kāsān
Eljy,Transoxiana,شلجي,42.59356,Shalji,71.66129,Transoxiana,Šalǧī,SHALJI_716E425N_S_TRAN,Shalji,cite,towns,Šalǧī,شلجي,Šalǧī
nwEjAn Alsflٰy,Transoxiana,نوشجان السفلٰى,42.89978,Nushajan al-Sufla,71.70197,Transoxiana,Nūšaǧān al-Suflá,NUSHAJANSUFLA_717E428N_S_TRAN,Nushajan al-Sufla,localite,villages,Nūšaǧān al-Suflá,نوشجان السفلٰى,Nūšaǧān al-Suflá
AwAl,Transoxiana,أوال,40.4358,Awal,71.74749,Transoxiana,Awāl,AWAL_717E404N_S_TRAN,Awal,cite,towns,Awāl,أوال,Awāl
mrgynn,Transoxiana,مرغينن,40.50359,Marghinan,71.76105,Transoxiana,Marġīnan,MARGHINAN_717E405N_S_TRAN,Marghinan,cite,towns,Marġīnan,مرغينن,Marġīnan
krwAn,Transoxiana,كروان,41.48396,Karwan,71.83079,Transoxiana,Karwān,KARWAN_718E414N_S_TRAN,Karwan,cheflieu,capitals,Karwān,كروان,Karwān
krwAn,Transoxiana,كروان,41.48396,Karwan,71.83079,Transoxiana,Karwān,KARWAN_718E414N_R_TRAN,Karwan,district,regions,Karwān,كروان,Karwān
nhr EAE، SyHwn,Transoxiana,نهر شاش,40.94221,Nahr Shash-Sayhun,71.95478,Transoxiana,Nahr Šāš-Ṣayḥūn,NAHRSHASH_719E409N_W_TRAN,Nahr Shash-Sayhun,riviere,waters,Nahr Šāš,نهر شاش، صيحون,Nahr Šāš
jdgl,Transoxiana,جدغل,41.30084,Jidghil,71.97221,Transoxiana,Ǧidġil,JIDGHIL_719E413N_R_TRAN,Jidghil,region,regions,Ǧidġil,جدغل,Ǧidġil
frgAno,Transoxiana,فرغانة,40.33989,Farghana,72.02839,Transoxiana,Farġānaŧ,FARGHANA_720E403N_R_TRAN,Farghana,region,regions,Farġānaŧ,فرغانة,Farġānaŧ
AEtyqAn,Transoxiana,أشتيقان,40.67718,Ushtiqan,72.05745,Transoxiana,Uštīqān,USHTIQAN_720E406N_S_TRAN,Ushtiqan,cite,towns,Uštīqān,أشتيقان,Uštīqān
zndrAmE,Transoxiana,زندرامش,40.24237,Zandaramash,72.08263,Transoxiana,Zandarāmaš,ZANDARAMASH_720E402N_S_TRAN,Zandaramash,cite,towns,Zandarāmaš,زندرامش,Zandarāmaš
kwl Ewb,Transoxiana,كول شوب,42.88984,Kul Shub,72.10394,Transoxiana,Kūl Šūb,KULSHUB_721E428N_S_TRAN,Kul Shub,etape,waystations,Kūl Šūb,كول شوب,Kūl Šūb
qbA,Transoxiana,قبا,40.5566,Quba,72.18143,Transoxiana,Qubā,QUBA_721E405N_S_TRAN,Quba,cite,towns,Qubā,قبا,Qubā
ArdlAnkv,Transoxiana,أردلانكث,41.28774,Ardalankath,72.25505,Transoxiana,Ardalānkaṯ,ARDALANKATH_722E412N_S_TRAN,Ardalankath,cite,towns,Ardalānkaṯ,أردلانكث,Ardalānkaṯ
AndkAn,Transoxiana,أندكان,40.81221,Andikan,72.45652,Transoxiana,Andikān,ANDIKAN_724E408N_S_TRAN,Andikan,cite,towns,Andikān,أندكان,Andikān
jwl Ewb,Transoxiana,جول شوب,42.89268,Jul Shub,72.4972,Transoxiana,Ǧūl Šūb,JULSHUB_724E428N_S_TRAN,Jul Shub,etape,waystations,Ǧūl Šūb,جول شوب,Ǧūl Šūb
nqAd، nqAd,Transoxiana,نقاد,40.34137,Nuqad-Naqad,72.7626,Transoxiana,Nuqād-Naqād,NUQAD_727E403N_R_TRAN,Nuqad-Naqad,region,regions,Nuqād,نقاد، نقاد,Nuqād
fAmr,Transoxiana,فامر,37.57252,Famir,72.79201,Transoxiana,Fāmir,FAMIR_727E375N_R_TRAN,Famir,region,regions,Fāmir,فامر,Fāmir
AwE,Transoxiana,أوش,40.53599,Ush,72.85752,Transoxiana,Ūš,USH_728E405N_S_TRAN,Ush,cite,towns,Ūš,أوش,Ūš
kwlAn,Transoxiana,كولان,42.87068,Kulan,72.94179,Transoxiana,Kūlān,KULAN_729E428N_S_TRAN,Kulan,etape,waystations,Kūlān,كولان,Kūlān
myrky,Transoxiana,ميركي,42.8167,Mirki,73.19654,Transoxiana,Mīrkī,MIRKI_731E428N_S_TRAN,Mirki,cite,towns,Mīrkī,ميركي,Mīrkī
Awzjnd,Transoxiana,أوزجند,40.81074,Uzjand,73.39026,Transoxiana,Ūzǧand,UZJAND_733E408N_S_TRAN,Uzjand,cite,towns,Ūzǧand,أوزجند,Ūzǧand
nhr xrEAb، nhr xrEAb، nhr xrEAn,Transoxiana,نهر خرشاب,40.3768,Nahr Khurshab-Nahr Kharshab-Nahr Kharshan,73.45613,Transoxiana,Nahr Ḫuršāb-Nahr Ḫaršāb-Nahr Ḫaršān,NAHRKHURSHAB_734E403N_W_TRAN,Nahr Khurshab-Nahr Kharshab-Nahr Kharshan,riviere,waters,Nahr Ḫuršāb,نهر خرشاب، نهر خرشاب، نهر خرشان,Nahr Ḫuršāb
Asbro,Transoxiana,أسبرة,42.77192,Asbara,73.56945,Transoxiana,Asbaraŧ,ASBARA_735E427N_S_TRAN,Asbara,localite,villages,Asbaraŧ,أسبرة,Asbaraŧ
nwEkv، nwzkv,Transoxiana,نوشكث,42.77832,Nushkath-Nuzkath,74.26008,Transoxiana,Nūškaṯ-Nūzkaṯ,NUSHKATH_742E427N_S_TRAN,Nushkath-Nuzkath,cite,towns,Nūškaṯ,نوشكث، نوزكث,Nūškaṯ
xrnjwAn,Transoxiana,خرنجوان,42.83233,Kharanjawan,74.54582,Transoxiana,Ḫaranǧawān,KHARANJAWAN_745E428N_S_TRAN,Kharanjawan,canton,towns,Ḫaranǧawān,خرنجوان,Ḫaranǧawān
Alxrlxyo,Transoxiana,الخرلخية,42.38249,al-Kharlukhiyya,74.76957,Transoxiana,al-Ḫarluḫiyyaŧ,KHARLUKHIYYA_747E423N_R_TRAN,al-Kharlukhiyya,region,regions,al-Ḫarluḫiyyaŧ,الخرلخية,al-Ḫarluḫiyyaŧ
jwl,Transoxiana,جول,42.84796,Jul,74.79378,Transoxiana,Ǧūl,JUL_747E428N_S_TRAN,Jul,etape,waystations,Ǧūl,جول,Ǧūl
sArg,Transoxiana,سارغ,42.80107,Sarigh,75.26356,Transoxiana,Sāriġ,SARIGH_752E428N_S_TRAN,Sarigh,etape,waystations,Sāriġ,سارغ,Sāriġ
ATbAE، TbAE,Transoxiana,أطباش,41.16025,Atbash-Tabash,75.81567,Transoxiana,Aṭbāš-Ṭabāš,ATBASH_758E411N_S_TRAN,Atbash-Tabash,localite,villages,Aṭbāš,أطباش، طباش,Aṭbāš
nwykv,Transoxiana,نويكث,43.067,Nawikath,75.87766,Transoxiana,Nawīkaṯ,NAWIKATH_758E430N_S_TRAN,Nawikath,cite,towns,Nawīkaṯ,نويكث,Nawīkaṯ
kbAl,Transoxiana,كبال,43.21825,Kubal,76.21861,Transoxiana,Kubāl,KUBAL_762E432N_S_TRAN,Kubal,localite,villages,Kubāl,كبال,Kubāl
mCdn bnw slym,Yemen,معدن بنو سليم,23.53832,Madin Banu Sulaym,40.8227,Yemen,Maʿdin Banū Sulaym,MADINBANUSULAYM_408E235N_O_YEME,Madin Banu Sulaym,site,sites,Maʿdin Banū Sulaym,معدن بنو سليم,Maʿdin Banū Sulaym
DnkAn,Yemen,ضنكان,17.52221,Dankan,42.35312,Yemen,Ḍankān,DANKAN_423E175N_R_YEME,Dankan,region,regions,Ḍankān,ضنكان,Ḍankān
CTAr,Yemen,عطار,17.18513,Attar,42.39306,Yemen,ʿAṭṭār,ATTAR_423E171N_S_YEME,Attar,cheflieu,capitals,ʿAṭṭār,عطار,ʿAṭṭār
CTAr,Yemen,عطار,17.18513,Attar,42.39306,Yemen,ʿAṭṭār,ATTAR_423E171N_R_YEME,Attar,territoire,regions,ʿAṭṭār,عطار,ʿAṭṭār
byE,Yemen,بيش,17.37689,Baysh,42.53617,Yemen,Bayš,BAYSH_425E173N_S_YEME,Baysh,cite,towns,Bayš,بيش,Bayš
jAzAn,Yemen,جازان,16.89564,Jazan,42.55043,Yemen,Ǧāzān,JAZAN_425E168N_S_YEME,Jazan,cite,towns,Ǧāzān,جازان,Ǧāzān
jzyro kmrAn,Yemen,جزيرة كمران,15.36876,Jazira Kamaran,42.56843,Yemen,Ǧazīraŧ Kamarān,JAZIRAKAMARAN_425E153N_R_YEME,Jazira Kamaran,ile,regions,Ǧazīraŧ Kamarān,جزيرة كمران,Ǧazīraŧ Kamarān
jAzAn,Yemen,جازان,16.99054,Jazan,42.72032,Yemen,Ǧāzān,JAZAN_427E169N_R_YEME,Jazan,region,regions,Ǧāzān,جازان,Ǧāzān
AlHrdo,Yemen,الحردة,15.22479,al-Hirda,42.73173,Yemen,al-Ḥirdaŧ,HIRDA_427E152N_R_YEME,al-Hirda,mikhlaf,regions,al-Ḥirdaŧ,الحردة,al-Ḥirdaŧ
AlHrdo,Yemen,الحردة,15.22479,al-Hirda,42.73173,Yemen,al-Ḥirdaŧ,HIRDA_427E152N_S_YEME,al-Hirda,cite,towns,al-Ḥirdaŧ,الحردة,al-Ḥirdaŧ
AlErjo,Yemen,الشرجة,16.32481,al-Sharja,42.80636,Yemen,al-Šarǧaŧ,SHARJA_428E163N_S_YEME,al-Sharja,cite/port,towns,al-Šarǧaŧ,الشرجة,al-Šarǧaŧ
AlCrE,Yemen,العرش,16.96745,al-Ursh,42.82787,Yemen,al-ʿUrš,URSH_428E169N_S_YEME,al-Ursh,etape,waystations,al-ʿUrš,العرش,al-ʿUrš
AlxSwf,Yemen,الخصوف,16.67647,al-Khasuf,42.88142,Yemen,al-Ḫaṣūf,KHASUF_428E166N_S_YEME,al-Khasuf,cite,towns,al-Ḫaṣūf,الخصوف,al-Ḫaṣūf
mwr,Yemen,مور,15.73119,Mawr,42.89942,Yemen,Mawr,MAWR_428E157N_S_YEME,Mawr,cite,towns,Mawr,مور,Mawr
CTno,Yemen,عطنة,14.82308,Itna,42.94507,Yemen,ʿIṭnaŧ,ITNA_429E148N_S_YEME,Itna,cite,towns,ʿIṭnaŧ,عطنة,ʿIṭnaŧ
Hkm,Yemen,حكم,16.37831,Hakam,42.94727,Yemen,Ḥakam,HAKAM_429E163N_R_YEME,Hakam,region,regions,Ḥakam,حكم,Ḥakam
wAdy xlb,Yemen,وادي خلب,16.70128,Wadi Khulab,43.0017,Yemen,Wādī Ḫulab,WADIKHULAB_430E167N_W_YEME,Wadi Khulab,wadi,waters,Wādī Ḫulab,وادي خلب,Wādī Ḫulab
wAdy mwr,Yemen,وادي مور,15.67118,Wadi Mawr,43.01443,Yemen,Wādī Mawr,WADIMAWR_430E156N_W_YEME,Wadi Mawr,wadi,waters,Wādī Mawr,وادي مور,Wādī Mawr
glAfqo,Yemen,غلافقة,14.44273,Ghalafiqa,43.03243,Yemen,Ġalāfiqaŧ,GHALAFIQA_430E144N_S_YEME,Ghalafiqa,cite,towns,Ġalāfiqaŧ,غلافقة,Ġalāfiqaŧ
HyrAn,Yemen,حيران,15.96703,Hayran,43.03594,Yemen,Ḥayrān,HAYRAN_430E159N_R_YEME,Hayran,region,regions,Ḥayrān,حيران,Ḥayrān
srdd، srdd,Yemen,سردد,15.18964,Surdud-Surdad,43.03638,Yemen,Surdud-Surdad,SURDUD_430E151N_R_YEME,Surdud-Surdad,region,regions,Surdud,سردد، سردد,Surdud
wAdy HyrAn,Yemen,وادي حيران,16.05227,Wadi Hayran,43.06403,Yemen,Wādī Ḥayrān,WADIHAYRAN_430E160N_W_YEME,Wadi Hayran,wadi,waters,Wādī Ḥayrān,وادي حيران,Wādī Ḥayrān
Almhjm,Yemen,المهجم,15.22352,al-Mahjam,43.07237,Yemen,al-Mahǧam,MAHJAM_430E152N_S_YEME,al-Mahjam,cite,towns,al-Mahǧam,المهجم,al-Mahǧam
wAdy srdd,Yemen,وادي سردد,15.28451,Wadi Surdud,43.17773,Yemen,Wādī Surdud,WADISURDUD_431E152N_W_YEME,Wadi Surdud,wadi,waters,Wādī Surdud,وادي سردد,Wādī Surdud
wAdy rmAC,Yemen,وادي رماع,14.26412,Wadi Rima,43.25543,Yemen,Wādī Rimāʿ,WADIRIMA_432E142N_W_YEME,Wadi Rima,wadi,waters,Wādī Rimāʿ,وادي رماع,Wādī Rimāʿ
rmAC,Yemen,رماع,14.35515,Rima,43.25806,Yemen,Rimāʿ,RIMA_432E143N_R_YEME,Rima,region,regions,Rimāʿ,رماع,Rimāʿ
mxA,Yemen,مخا,13.32902,Mukha,43.26069,Yemen,Muḫā,MUKHA_432E133N_S_YEME,Mukha,cite,towns,Muḫā,مخا,Muḫā
zbyd,Yemen,زبيد,14.20796,Zabid,43.32654,Yemen,Zabīd,ZABID_433E142N_S_YEME,Zabid,capitale,capitals,Zabīd,زبيد,Zabīd
mlHAn,Yemen,ملحان,15.3749,Milhan,43.40292,Yemen,Milḥān,MILHAN_434E153N_R_YEME,Milhan,region,regions,Milḥān,ملحان,Milḥān
wAdy zbyd,Yemen,وادي زبيد,14.15093,Wadi Zabid,43.4038,Yemen,Wādī Zabīd,WADIZABID_434E141N_W_YEME,Wadi Zabid,wadi,waters,Wādī Zabīd,وادي زبيد,Wādī Zabīd
Hys,Yemen,حيس,13.9314,Hays,43.48282,Yemen,Ḥays,HAYS_434E139N_S_YEME,Hays,cite,towns,Ḥays,حيس,Ḥays
Almndb,Yemen,المندب,12.6926,al-Mandab,43.4995,Yemen,al-Mandab,MANDAB_434E126N_R_YEME,al-Mandab,mikhlaf,regions,al-Mandab,المندب,al-Mandab
Almndb,Yemen,المندب,12.6926,al-Mandab,43.4995,Yemen,al-Mandab,MANDAB_434E126N_S_YEME,al-Mandab,port,towns,al-Mandab,المندب,al-Mandab
hwzAn,Yemen,هوزان,15.0801,Hawzan,43.50125,Yemen,Hawzān,HAWZAN_435E150N_R_YEME,Hawzan,region,regions,Hawzān,هوزان,Hawzān
Hjwr,Yemen,حجور,16.00544,Hajur,43.51706,Yemen,Ḥaǧūr,HAJUR_435E160N_R_YEME,Hajur,region,regions,Ḥaǧūr,حجور,Ḥaǧūr
qfACo,Yemen,قفاعة,13.78649,Qufaa,43.58641,Yemen,Qufāʿaŧ,QUFAA_435E137N_R_YEME,Qufaa,region,regions,Qufāʿaŧ,قفاعة,Qufāʿaŧ
jblAn,Yemen,جبلان,14.2788,Jublan,43.67157,Yemen,Ǧublān,JUBLAN_436E142N_R_YEME,Jublan,mikhlaf,regions,Ǧublān,جبلان,Ǧublān
jblAn,Yemen,جبلان,14.2788,Jublan,43.67157,Yemen,Ǧublān,JUBLAN_436E142N_S_YEME,Jublan,cite,towns,Ǧublān,جبلان,Ǧublān
qdm، qdm,Yemen,قدم,15.81462,Qudam-Qudum,43.68913,Yemen,Qudam-Qudum,QUDAM_436E158N_R_YEME,Qudam-Qudum,region,regions,Qudam,قدم، قدم,Qudam
Crqo,Yemen,عرقة,17.31174,Ariqa,43.71306,Yemen,ʿAriqaŧ,ARIQA_437E173N_S_YEME,Ariqa,etape,waystations,ʿAriqaŧ,عرقة,ʿAriqaŧ
HrAz,Yemen,حراز,15.06484,Haraz,43.71898,Yemen,Ḥarāz,HARAZ_437E150N_R_YEME,Haraz,region,regions,Ḥarāz,حراز,Ḥarāz
AlAxrwj,Yemen,الأخروج,15.34103,al-Ukhruj,43.73654,Yemen,al-Uḫrūǧ,UKHRUJ_437E153N_R_YEME,al-Ukhruj,region,regions,al-Uḫrūǧ,الأخروج,al-Uḫrūǧ
SCdo,Yemen,صعدة,16.9453,Sada,43.76442,Yemen,Ṣaʿdaŧ,SADA_437E169N_S_YEME,Sada,cite,towns,Ṣaʿdaŧ,صعدة,Ṣaʿdaŧ
HDwr,Yemen,حضور,15.52891,Hadur,43.78395,Yemen,Ḥaḍūr,HADUR_437E155N_R_YEME,Hadur,region,regions,Ḥaḍūr,حضور,Ḥaḍūr
wAdCo,Yemen,وادعة,16.03244,Wadia,43.80678,Yemen,Wādiʿaŧ,WADIA_438E160N_R_YEME,Wadia,region,regions,Wādiʿaŧ,وادعة,Wādiʿaŧ
rkb,Yemen,ركب,13.3854,Rakb,43.83575,Yemen,Rakb,RAKB_438E133N_R_YEME,Rakb,region,regions,Rakb,ركب,Rakb
Cno,Yemen,عنة,14.00041,Unna,43.88228,Yemen,ʿUnnaŧ,UNNA_438E140N_R_YEME,Unna,region,regions,ʿUnnaŧ,عنة,ʿUnnaŧ
EbAm,Yemen,شبام,15.51632,Shibam,43.90335,Yemen,Šibām,SHIBAM_439E155N_S_YEME,Shibam,localite,villages,Šibām,شبام,Šibām
CAro,Yemen,عارة,12.66455,Ara,43.91477,Yemen,ʿĀraŧ,ARA_439E126N_S_YEME,Ara,localite,villages,ʿĀraŧ,عارة,ʿĀraŧ
jbl Hmyr,Yemen,جبل حمير,13.88026,Jabal Himyar,43.94813,Yemen,Ǧabal Ḥimyar,JABALHIMYAR_439E138N_O_YEME,Jabal Himyar,mont,sites,Ǧabal Ḥimyar,جبل حمير,Ǧabal Ḥimyar
bwn,Yemen,بون,15.78083,Bawn,43.94901,Yemen,Bawn,BAWN_439E157N_R_YEME,Bawn,region,regions,Bawn,بون,Bawn
AlACmEyo,Yemen,الأعمشية,16.56721,al-Amashiyya,43.95032,Yemen,al-Aʿmašiyyaŧ,AMASHIYYA_439E165N_S_YEME,al-Amashiyya,etape,waystations,al-Aʿmašiyyaŧ,الأعمشية,al-Aʿmašiyyaŧ
ErCb,Yemen,شرعب,13.61931,Sharab,43.95691,Yemen,Šarʿab,SHARAB_439E136N_R_YEME,Sharab,region,regions,Šarʿab,شرعب,Šarʿab
AlmSAnC,Yemen,المصانع,15.5805,al-Masani,43.96174,Yemen,al-Maṣāniʿ,MASANI_439E155N_R_YEME,al-Masani,region,regions,al-Maṣāniʿ,المصانع,al-Maṣāniʿ
AvAft,Yemen,أثافت,16.11174,Athafit,43.97249,Yemen,Aṯāfit,ATHAFIT_439E161N_S_YEME,Athafit,etape,waystations,Aṯāfit,أثافت,Aṯāfit
AlmVyxro,Yemen,المذيخرة,13.78649,al-Mudhaykhira,43.97403,Yemen,al-Muḏayḫiraŧ,MUDHAYKHIRA_439E137N_S_YEME,al-Mudhaykhira,cite,towns,al-Muḏayḫiraŧ,المذيخرة,al-Muḏayḫiraŧ
AlsHwl,Yemen,السحول,14.1937,al-Suhul,44.03504,Yemen,al-Suḥūl,SUHUL_440E141N_R_YEME,al-Suhul,region,regions,al-Suḥūl,السحول,al-Suḥūl
wADC AlmCll,Yemen,واضع المعلل,15.45244,Wadi al-Malal,44.0447,Yemen,Wāḍiʿ al-Maʿlal,WADIMALAL_440E154N_R_YEME,Wadi al-Malal,region,regions,Wāḍiʿ al-Maʿlal,واضع المعلل,Wāḍiʿ al-Maʿlal
Alrydo,Yemen,الريدة,15.83194,al-Rayda,44.0447,Yemen,al-Raydaŧ,RAYDA_440E158N_S_YEME,al-Rayda,localite,villages,al-Raydaŧ,الريدة,al-Raydaŧ
xywAn,Yemen,خيوان,16.29079,Khaywan,44.06424,Yemen,Ḫaywān,KHAYWAN_440E162N_R_YEME,Khaywan,region,regions,Ḫaywān,خيوان,Ḫaywān
xywAn,Yemen,خيوان,16.29079,Khaywan,44.06424,Yemen,Ḫaywān,KHAYWAN_440E162N_S_YEME,Khaywan,cite,towns,Ḫaywān,خيوان,Ḫaywān
AlhAn,Yemen,ألهان,14.80399,Alhan,44.07982,Yemen,Alhān,ALHAN_440E148N_R_YEME,Alhan,region,regions,Alhān,ألهان,Alhān
wAdy sHwl,Yemen,وادي سحول,14.2537,Wadi Suhul,44.08509,Yemen,Wādī Suḥūl,WADISUHUL_440E142N_W_YEME,Wadi Suhul,wadi,waters,Wādī Suḥūl,وادي سحول,Wādī Suḥūl
VbHAn,Yemen,ذبحان,13.23247,Dhubhan,44.10309,Yemen,Ḏubḥān,DHUBHAN_441E132N_R_YEME,Dhubhan,region,regions,Ḏubḥān,ذبحان,Ḏubḥān
bwEAn,Yemen,بوشان,15.70742,Bawshan,44.11406,Yemen,Bawšān,BAWSHAN_441E157N_R_YEME,Bawshan,region,regions,Bawšān,بوشان,Bawšān
hmdAn,Yemen,همدان,15.57151,Hamdan,44.12811,Yemen,Hamdān,HAMDAN_441E155N_R_YEME,Hamdan,region,regions,Hamdān,همدان,Hamdān
nACT,Yemen,ناعط,15.83563,Nait,44.14391,Yemen,Nāʿiṭ,NAIT_441E158N_S_YEME,Nait,chateau,waystations,Nāʿiṭ,ناعط,Nāʿiṭ
AlskAsk,Yemen,السكاسك,13.66709,al-Sakasik,44.1742,Yemen,al-Sakāsik,SAKASIK_441E136N_R_YEME,al-Sakasik,region,regions,al-Sakāsik,السكاسك,al-Sakāsik
Aljnd,Yemen,الجند,13.69225,al-Janad,44.17508,Yemen,al-Ǧanad,JANAD_441E136N_R_YEME,al-Janad,mikhlaf,regions,al-Ǧanad,الجند,al-Ǧanad
Aljnd,Yemen,الجند,13.69225,al-Janad,44.17508,Yemen,al-Ǧanad,JANAD_441E136N_S_YEME,al-Janad,cite,towns,al-Ǧanad,الجند,al-Ǧanad
Alvjo,Yemen,الثجة,13.97911,al-Thujja,44.17683,Yemen,al-Ṯuǧǧaŧ,THUJJA_441E139N_S_YEME,al-Thujja,cheflieu,capitals,al-Ṯuǧǧaŧ,الثجة,al-Ṯuǧǧaŧ
Alvjo,Yemen,الثجة,13.97911,al-Thujja,44.17683,Yemen,al-Ṯuǧǧaŧ,THUJJA_441E139N_R_YEME,al-Thujja,mikhlaf,regions,al-Ṯuǧǧaŧ,الثجة,al-Ṯuǧǧaŧ
SnCAc,Yemen,صنعاء,15.37373,Sana,44.20186,Yemen,Ṣanʿāʾ,SANA_442E153N_S_YEME,Sana,capitale,capitals,Ṣanʿāʾ,صنعاء,Ṣanʿāʾ
AlHql,Yemen,الحقل,14.25242,al-Haql,44.23214,Yemen,al-Ḥaql,HAQL_442E142N_R_YEME,al-Haql,region,regions,al-Ḥaql,الحقل,al-Ḥaql
rHAbo,Yemen,رحابة,15.45562,Ruhaba,44.25892,Yemen,Ruḥābaŧ,RUHABA_442E154N_R_YEME,Ruhaba,region,regions,Ruḥābaŧ,رحابة,Ruḥābaŧ
Algdr,Yemen,الغدر,15.88071,al-Ghudar,44.26507,Yemen,al-Ġudar,GHUDAR_442E158N_R_YEME,al-Ghudar,region,regions,al-Ġudar,الغدر,al-Ġudar
AlCrf,Yemen,العرف,15.09101,al-Urf,44.27297,Yemen,al-ʿUrf,URF_442E150N_S_YEME,al-Urf,cite,towns,al-ʿUrf,العرف,al-ʿUrf
xEb,Yemen,خشب,15.62405,Khashab,44.34672,Yemen,Ḫašab,KHASHAB_443E156N_R_YEME,Khashab,region,regions,Ḫašab,خشب,Ḫašab
mrml,Yemen,مرمل,15.56063,Marmal,44.36603,Yemen,Marmal,MARMAL_443E155N_R_YEME,Marmal,region,regions,Marmal,مرمل,Marmal
Cns,Yemen,عنس,14.43955,Ans,44.37788,Yemen,ʿAns,ANS_443E144N_R_YEME,Ans,region,regions,ʿAns,عنس,ʿAns
ZfAr,Yemen,ظفار,14.23881,Zafar,44.38227,Yemen,Ẓafār,ZAFAR_443E142N_S_YEME,Zafar,ville,towns,Ẓafār,ظفار,Ẓafār
mytm,Yemen,ميتم,13.89347,Maytam,44.38842,Yemen,Maytam,MAYTAM_443E138N_R_YEME,Maytam,region,regions,Maytam,ميتم,Maytam
ArHb,Yemen,أرحب,15.82412,Arhab,44.39237,Yemen,Arḥab,ARHAB_443E158N_R_YEME,Arhab,region,regions,Arḥab,أرحب,Arḥab
VmAr,Yemen,ذمار,14.56364,Dhimar,44.3972,Yemen,Ḏimār,DHIMAR_443E145N_R_YEME,Dhimar,mikhlaf,regions,Ḏimār,ذمار,Ḏimār
