Lon	Lat	Region	TypeCat	KW	Name	Map
37.17358	36.21078	noData	noData	noData	noData	cornu2
58.8127	36.21692	noData	noData	noData	noData	cornu6
50.00135	36.26165	noData	noData	noData	noData	cornu16
52.35814	36.45524	noData	noData	noData	noData	cornu6
52.3614	36.45828	noData	noData	noData	noData	cornu5
42.69942	36.47095	noData	noData	noData	noData	cornu16
37.96771	36.52013	noData	noData	noData	noData	cornu1
38.2559	36.56491	noData	noData	noData	noData	cornu1
57.93021	36.61767	noData	noData	noData	noData	cornu16
48.50775	36.67093	noData	noData	noData	noData	cornu5
57.54651	36.81177	noData	noData	noData	noData	cornu17
36.72114	36.96023	noData	noData	noData	noData	cornu1
45.06928	37.51993	noData	noData	noData	noData	cornu16
41.61534	37.91206	noData	noData	noData	noData	cornu16
42.08843	38.54422	noData	noData	noData	noData	cornu16
42.47598	38.92386	noData	noData	noData	noData	cornu16
41.54917	38.95424	noData	noData	noData	noData	cornu16
42.54358	39.35726	noData	noData	noData	noData	cornu16
41.82256	39.63372	noData	noData	noData	noData	cornu16
41.46956	40.23295	noData	noData	noData	noData	cornu16
57.91424	41.02904	noData	noData	noData	noData	cornu17
76.40556	41.27173	noData	noData	noData	noData	cornu17
58.37229	41.38633	noData	noData	noData	noData	cornu16
48.25116	42.03054	noData	noData	noData	noData	cornu18
35.30971	49.39239	noData	noData	noData	noData	cornu18
35.44569	30.82286	noData	xroads	rPoint	RoutPoint0101	cornu1
35.3527	31.33329	noData	xroads	rPoint	RoutPoint0102	cornu1
35.07899	31.57487	noData	xroads	rPoint	RoutPoint0103	cornu1
35.00657	31.65743	noData	xroads	rPoint	RoutPoint0104	cornu1
35.12345	31.68776	noData	xroads	rPoint	RoutPoint0105	cornu1
35.37253	31.8282	noData	xroads	rPoint	RoutPoint0106	cornu1
35.43461	31.80247	noData	xroads	rPoint	RoutPoint0107	cornu1
35.5216	31.79889	noData	xroads	rPoint	RoutPoint0108	cornu1
34.58964	31.54965	noData	xroads	rPoint	RoutPoint0109	cornu1
34.56856	31.62179	noData	xroads	rPoint	RoutPoint0110	cornu1
34.67797	31.83292	noData	xroads	rPoint	RoutPoint0111	cornu1
34.69828	31.88174	noData	xroads	rPoint	RoutPoint0112	cornu1
35.18907	31.90712	noData	xroads	rPoint	RoutPoint0113	cornu1
35.39121	31.83503	noData	xroads	rPoint	RoutPoint0114	cornu1
35.54536	32.69767	noData	xroads	rPoint	RoutPoint0115	cornu1
35.43519	33.12041	noData	xroads	rPoint	RoutPoint0116	cornu1
35.55753	33.22177	noData	xroads	rPoint	RoutPoint0117	cornu1
35.5535	33.90176	noData	xroads	rPoint	RoutPoint0118	cornu1
36.23744	36.36729	noData	xroads	rPoint	RoutPoint0119	cornu1
36.23688	33.54074	noData	xroads	rPoint	RoutPoint0120	cornu1
36.21852	33.33301	noData	xroads	rPoint	RoutPoint0121	cornu1
35.90939	34.87034	noData	xroads	rPoint	RoutPoint0122	cornu1
42.1348	34.26758	noData	xroads	rPoint	RoutPoint0201	cornu2
41.61558	34.39315	noData	xroads	rPoint	RoutPoint0202	cornu2
39.28285	36.4229	noData	xroads	rPoint	RoutPoint0203	cornu2
39.00238	36.11144	noData	xroads	rPoint	RoutPoint0204	cornu2
39.05795	36.887	noData	xroads	rPoint	RoutPoint0205	cornu2
38.56052	37.50303	noData	xroads	rPoint	RoutPoint0206	cornu2
38.06612	37.90914	noData	xroads	rPoint	RoutPoint0207	cornu2
40.70137	37.14172	noData	xroads	rPoint	RoutPoint0208	cornu2
39.63395	38.0067	noData	xroads	rPoint	RoutPoint0209	cornu2
40.11608	37.93697	noData	xroads	rPoint	RoutPoint0210	cornu2
43.09565	38.97385	noData	xroads	rPoint	RoutPoint0211	cornu2
45.74661	32.54476	noData	xroads	rPoint	RoutPoint0301	cornu3
47.45392	30.90107	noData	xroads	rPoint	RoutPoint0302	cornu3
48.1452	30.44293	noData	xroads	rPoint	RoutPoint0303	cornu3
48.22336	32.19102	noData	xroads	rPoint	RoutPoint0401	cornu4
49.7034	31.28389	noData	xroads	rPoint	RoutPoint0402	cornu4
45.96582	35.32503	noData	xroads	rPoint	RoutPoint0501	cornu5
49.24766	35.67123	noData	xroads	rPoint	RoutPoint0502	cornu5
49.11483	35.49041	noData	xroads	rPoint	RoutPoint0503	cornu5
51.10802	35.28295	noData	xroads	rPoint	RoutPoint0504	cornu5
50.71791	34.85236	noData	xroads	rPoint	RoutPoint0505	cornu5
51.71485	32.79657	noData	xroads	rPoint	RoutPoint0506	cornu5
51.66347	32.61096	noData	xroads	rPoint	RoutPoint0508	cornu5
48.616	34.4835	noData	xroads	rPoint	RoutPoint0509	cornu5
49.1718	34.04348	noData	xroads	rPoint	RoutPoint0510	cornu5
48.42553	32.39577	noData	xroads	rPoint	RoutPoint0511	cornu5
51.65	35.24938	noData	xroads	rPoint	RoutPoint0512	cornu5
51.77508	32.86235	noData	xroads	rPoint	RoutPoint0601	cornu6
51.70116	32.60105	noData	xroads	rPoint	RoutPoint0602	cornu6
51.76804	31.6566	noData	xroads	rPoint	RoutPoint0603	cornu6
56.3654	27.24617	noData	xroads	rPoint	RoutPoint0604	cornu6
56.59167	29.88928	noData	xroads	rPoint	RoutPoint0605	cornu6
57.9121	32.63282	noData	xroads	rPoint	RoutPoint0606	cornu6
55.38086	33.12436	noData	xroads	rPoint	RoutPoint0607	cornu6
52.92404	32.69885	noData	xroads	rPoint	RoutPoint0608	cornu6
53.26823	29.81491	noData	xroads	rPoint	RoutPoint0609	cornu6
56.21906	29.09437	noData	xroads	rPoint	RoutPoint0610	cornu6
57.81614	31.25797	noData	xroads	rPoint	RoutPoint0611	cornu6
44.1756	14.88167	noData	xroads	rPoint	RoutPoint0701	cornu7
39.24636	22.41979	noData	xroads	rPoint	RoutPoint0702	cornu7
39.11532	22.82697	noData	xroads	rPoint	RoutPoint0703	cornu7
39.17322	22.99819	noData	xroads	rPoint	RoutPoint0704	cornu7
55.9875	25.37617	noData	xroads	rPoint	RoutPoint0705	cornu7
58.36603	23.53921	noData	xroads	rPoint	RoutPoint0706	cornu7
57.72912	22.84241	noData	xroads	rPoint	RoutPoint0707	cornu7
57.7154	22.79185	noData	xroads	rPoint	RoutPoint0708	cornu7
42.87282	23.80557	noData	xroads	rPoint	RoutPoint0709	cornu7
43.91699	26.07604	noData	xroads	rPoint	RoutPoint0710	cornu7
44.37876	14.31533	noData	xroads	rPoint	RoutPoint0801	cornu8
44.26913	14.88867	noData	xroads	rPoint	RoutPoint0802	cornu8
43.12845	16.10818	noData	xroads	rPoint	RoutPoint0803	cornu8
42.81942	16.45034	noData	xroads	rPoint	RoutPoint0804	cornu8
42.71626	16.7776	noData	xroads	rPoint	RoutPoint0805	cornu8
42.55098	17.00988	noData	xroads	rPoint	RoutPoint0806	cornu8
35.42136	30.70785	noData	xroads	rPoint	RoutPoint0901	cornu9
35.36474	30.37325	noData	xroads	rPoint	RoutPoint0902	cornu9
35.91693	31.79393	noData	xroads	rPoint	RoutPoint0903	cornu9
35.84456	31.75556	noData	xroads	rPoint	RoutPoint0904	cornu9
35.88713	31.97035	noData	xroads	rPoint	RoutPoint0905	cornu9
39.20032	32.14625	noData	xroads	rPoint	RoutPoint0906	cornu9
39.82533	32.0135	noData	xroads	rPoint	RoutPoint0907	cornu9
40.29365	27.17653	noData	xroads	rPoint	RoutPoint0908	cornu9
37.09882	28.06301	noData	xroads	rPoint	RoutPoint0909	cornu9
32.52584	30.03235	noData	xroads	rPoint	RoutPoint1001	cornu10
30.87188	31.00529	noData	xroads	rPoint	RoutPoint1002	cornu10
31.97132	30.77793	noData	xroads	rPoint	RoutPoint1003	cornu10
30.91381	30.3215	noData	xroads	rPoint	RoutPoint1004	cornu10
33.13064	25.90701	noData	xroads	rPoint	RoutPoint1101	cornu11
-5.18383	33.62795	noData	xroads	rPoint	RoutPoint1201	cornu12
-0.59001	32.74875	noData	xroads	rPoint	RoutPoint1202	cornu12
1.16626	35.31427	noData	xroads	rPoint	RoutPoint1203	cornu12
1.05376	35.36942	noData	xroads	rPoint	RoutPoint1204	cornu12
1.11796	35.99891	noData	xroads	rPoint	RoutPoint1205	cornu12
-0.02807	35.75813	noData	xroads	rPoint	RoutPoint1206	cornu12
-2.38493	35.08397	noData	xroads	rPoint	RoutPoint1207	cornu12
-2.71334	34.56086	noData	xroads	rPoint	RoutPoint1208	cornu12
-3.84972	35.18225	noData	xroads	rPoint	RoutPoint1209	cornu12
-3.85483	34.27893	noData	xroads	rPoint	RoutPoint1210	cornu12
-5.32758	34.16618	noData	xroads	rPoint	RoutPoint1211	cornu12
8.4925	36.78991	noData	xroads	rPoint	RoutPoint1212	cornu12
9.86752	36.87814	noData	xroads	rPoint	RoutPoint1213	cornu12
9.42149	35.80814	noData	xroads	rPoint	RoutPoint1214	cornu12
9.97946	35.46735	noData	xroads	rPoint	RoutPoint1215	cornu12
10.08173	35.62546	noData	xroads	rPoint	RoutPoint1216	cornu12
10.15332	35.77312	noData	xroads	rPoint	RoutPoint1217	cornu12
5.26284	36.58463	noData	xroads	rPoint	RoutPoint1218	cornu12
6.09115	36.06846	noData	xroads	rPoint	RoutPoint1219	cornu12
7.59215	35.68292	noData	xroads	rPoint	RoutPoint1220	cornu12
15.30735	31.26948	noData	xroads	rPoint	RoutPoint1301	cornu13
-5.35593	36.26656	noData	xroads	rPoint	RoutPoint1401	cornu14
-5.79474	36.78537	noData	xroads	rPoint	RoutPoint1402	cornu14
-5.7264	37.60122	noData	xroads	rPoint	RoutPoint1403	cornu14
-4.96388	37.55276	noData	xroads	rPoint	RoutPoint1404	cornu14
-5.18598	37.50854	noData	xroads	rPoint	RoutPoint1405	cornu14
-4.45404	37.708	noData	xroads	rPoint	RoutPoint1406	cornu14
-4.07548	37.47858	noData	xroads	rPoint	RoutPoint1407	cornu14
-3.7203	37.36682	noData	xroads	rPoint	RoutPoint1408	cornu14
-4.71391	37.83949	noData	xroads	rPoint	RoutPoint1409	cornu14
-4.78494	37.85724	noData	xroads	rPoint	RoutPoint1410	cornu14
-3.02432	36.78321	noData	xroads	rPoint	RoutPoint1411	cornu14
-5.98896	38.94278	noData	xroads	rPoint	RoutPoint1412	cornu14
-6.56085	39.74353	noData	xroads	rPoint	RoutPoint1413	cornu14
-6.62559	39.53718	noData	xroads	rPoint	RoutPoint1414	cornu14
-5.31816	38.30589	noData	xroads	rPoint	RoutPoint1415	cornu14
-5.26376	38.48401	noData	xroads	rPoint	RoutPoint1416	cornu14
0.54908	40.78294	noData	xroads	rPoint	RoutPoint1417	cornu14
46.37005	35.79772	noData	xroads	rPoint	RoutPoint1601	cornu16
49.35928	36.06817	noData	xroads	rPoint	RoutPoint1602	cornu16
49.41561	36.05049	noData	xroads	rPoint	RoutPoint1603	cornu16
51.83058	35.6923	noData	xroads	rPoint	RoutPoint1604	cornu16
45.88063	38.29658	noData	xroads	rPoint	RoutPoint1605	cornu16
44.90509	38.13725	noData	xroads	rPoint	RoutPoint1606	cornu16
45.04559	37.55636	noData	xroads	rPoint	RoutPoint1607	cornu16
45.87267	37.58893	noData	xroads	rPoint	RoutPoint1608	cornu16
46.14572	37.20353	noData	xroads	rPoint	RoutPoint1609	cornu16
43.01599	39.1029	noData	xroads	rPoint	RoutPoint1610	cornu16
42.48018	39.36367	noData	xroads	rPoint	RoutPoint1611	cornu16
47.19945	40.52049	noData	xroads	rPoint	RoutPoint1612	cornu16
47.61548	40.73903	noData	xroads	rPoint	RoutPoint1613	cornu16
48.28798	38.37865	noData	xroads	rPoint	RoutPoint1614	cornu16
48.72306	40.66162	noData	xroads	rPoint	RoutPoint1615	cornu16
48.33669	37.87282	noData	xroads	rPoint	RoutPoint1616	cornu16
52.31039	36.42534	noData	xroads	rPoint	RoutPoint1617	cornu16
54.76182	37.63592	noData	xroads	rPoint	RoutPoint1618	cornu16
49.57716	35.98341	noData	xroads	rPoint	RoutPoint1619	cornu16
59.64504	36.75977	noData	xroads	rPoint	RoutPoint1701	cornu17
59.25769	35.96126	noData	xroads	rPoint	RoutPoint1702	cornu17
62.15348	34.3747	noData	xroads	rPoint	RoutPoint1703	cornu17
64.92682	35.96204	noData	xroads	rPoint	RoutPoint1704	cornu17
62.61914	36.30715	noData	xroads	rPoint	RoutPoint1705	cornu17
68.42587	36.12385	noData	xroads	rPoint	RoutPoint1706	cornu17
68.72106	36.02592	noData	xroads	rPoint	RoutPoint1707	cornu17
69.88956	37.63329	noData	xroads	rPoint	RoutPoint1708	cornu17
69.58921	37.56589	noData	xroads	rPoint	RoutPoint1709	cornu17
69.25665	38.13029	noData	xroads	rPoint	RoutPoint1710	cornu17
69.23151	37.28694	noData	xroads	rPoint	RoutPoint1711	cornu17
67.88513	38.16197	noData	xroads	rPoint	RoutPoint1712	cornu17
66.31703	38.62997	noData	xroads	rPoint	RoutPoint1713	cornu17
69.22893	40.07418	noData	xroads	rPoint	RoutPoint1714	cornu17
70.5895	40.43031	noData	xroads	rPoint	RoutPoint1715	cornu17
69.42422	41.18377	noData	xroads	rPoint	RoutPoint1716	cornu17
62.43972	40.23741	noData	xroads	rPoint	RoutPoint1717	cornu17
60.86446	34.83238	noData	xroads	rPoint	RoutPoint1718	cornu17
67.90946	35.8356	noData	xroads	rPoint	RoutPoint1719	cornu17
65.40939	38.97694	noData	xroads	rPoint	RoutPoint1720	cornu17
65.70845	38.91478	noData	xroads	rPoint	RoutPoint1721	cornu17
63.9644	39.96155	noData	xroads	rPoint	RoutPoint1722	cornu17
71.11979	40.79361	noData	xroads	rPoint	RoutPoint1723	cornu17
71.4424	40.99948	noData	xroads	rPoint	RoutPoint1724	cornu17
67.98617	39.93544	noData	xroads	rPoint	RoutPoint1725	cornu17
69.66363	40.26668	noData	xroads	rPoint	RoutPoint1726	cornu17
69.14618	38.49824	noData	xroads	rPoint	RoutPoint1727	cornu17
68.96102	38.56018	noData	xroads	rPoint	RoutPoint1728	cornu17
69.33481	38.31427	noData	xroads	rPoint	RoutPoint1729	cornu17
47.11116	43.32408	noData	xroads	rPoint	RoutPoint1801	cornu18
46.64954	43.73871	noData	xroads	rPoint	RoutPoint1802	cornu18
49.98817	53.02226	noData	xroads	rPoint	RoutPoint1803	cornu18
70.63104	30.0704	noData	xroads	rPoint	RoutPoint1901	cornu19
71.36192	30.19113	noData	xroads	rPoint	RoutPoint1902	cornu19
69.87052	30.08179	noData	xroads	rPoint	RoutPoint1903	cornu19
69.80863	30.08179	noData	xroads	rPoint	RoutPoint1904	cornu19
67.71342	24.53335	noData	xroads	rPoint	RoutPoint1905	cornu19
68.28628	25.39828	noData	xroads	rPoint	RoutPoint1906	cornu19
65.22578	26.22931	noData	xroads	rPoint	RoutPoint1907	cornu19
61.73465	26.12472	noData	xroads	rPoint	RoutPoint1908	cornu19
61.37513	26.22872	noData	xroads	rPoint	RoutPoint1909	cornu19
61.5595	27.19216	noData	xroads	rPoint	RoutPoint1910	cornu19
65.31533	27.67109	noData	xroads	rPoint	RoutPoint1911	cornu19
66.785	27.77717	noData	xroads	rPoint	RoutPoint1912	cornu19
67.80363	29.54677	noData	xroads	rPoint	RoutPoint1913	cornu19
66.55652	29.35067	noData	xroads	rPoint	RoutPoint1914	cornu19
65.57805	31.48828	noData	xroads	rPoint	RoutPoint1915	cornu19
61.70041	30.83356	noData	xroads	rPoint	RoutPoint1916	cornu19
61.73531	30.90872	noData	xroads	rPoint	RoutPoint1917	cornu19
67.99886	33.05542	noData	xroads	rPoint	RoutPoint1918	cornu19
62.3935	30.19274	noData	xroads	rPoint	RoutPoint1919	cornu19
67.60873	24.44466	noData	xroads	rPoint	RoutPoint2001	cornu20
70.81672	30.21787	noData	xroads	rPoint	RoutPoint2002	cornu20
47.95801	38.24076	Rihab	regions	region	Aḏarbayǧān	cornu16
47.14386	38.45223	Rihab	towns	cite	Ahar	cornu16
42.51044	38.76551	Rihab	towns	cite	Aḫlāṭ/Ḫilāṭ	cornu2
48.38086	40.88004	Rihab	regions	contree	al-Abḫān/Lāyiǧān/Layzān/Līzān/Līrān	cornu16
48.38086	40.88004	Rihab	towns	cite	al-Abḫān/Lāyiǧān/Layzān/Līzān/Līrān	cornu16
47.33087	40.10841	Rihab	towns	cite	al-Andarāb ?	cornu16
47.46081	39.86701	Rihab	towns	cite	al-Baylaqān	cornu16
47.74052	37.40341	Rihab	towns	cite	al-Mayāniǧ/al-Miyāniǧ	cornu16
45.3766	39.34739	Rihab	towns	cite	al-Našawá	cornu16
47.9913	38.02656	Rihab	waystations	etape	al-Nīr	cornu16
48.68505	40.67871	Rihab	villages	localite	al-Šamāḫiyyaŧ ?	cornu16
47.57698	37.91236	Rihab	villages	localite	al-Sarāt	cornu16
48.30651	38.23604	Rihab	metropoles	metropole	Ardabīl	cornu16
43.35895	39.0223	Rihab	towns	cite	Arǧīš	cornu16
44.11256	39.47331	Rihab	regions	region	Arminiyyaŧ	cornu16
47.14761	40.60291	Rihab	regions	region	Arrān	cornu16
48.30854	42.04308	Rihab	towns	cite	Bāb al-Abwāb	cornu16
48.12475	39.2256	Rihab	regions	district	Bāǧarwān/Mūqān/Mūġkān	cornu16
43.16621	40.00234	Rihab	regions	region	Baġrawand	cornu16
49.86422	40.379	Rihab	towns	cite	Bākūh	cornu16
47.82733	39.34245	Rihab	villages	localite	Balḫāb/Talḫāb ?	cornu16
47.23624	40.45334	Rihab	capitals	capitale	Barḏaʿaŧ	cornu16
47.56971	40.23581	Rihab	towns	cite	Bardāǧ/Bardīǧ/Barzanǧ	cornu16
43.75682	38.98412	Rihab	towns	cite	Barkarī/Barkawī	cornu16
47.85286	38.96621	Rihab	towns	cite	Barzand	cornu16
46.2141	36.5057	Rihab	villages	localite	Barzaŧ ?	cornu16
42.9101	38.7788	Rihab	waters	lac	Buḥayraŧ Aḫlāṭ/Buḥayraŧ Ḫilāṭ/Buḥayraŧ Arǧīš 	cornu16
45.35353	37.70285	Rihab	waters	lac	Buḥayraŧ Urmiyyaŧ	cornu16
45.61619	39.54632	Rihab	regions	region	Busfurǧān	cornu16
44.68562	40.16468	Rihab	capitals	capitale	Dabīl	cornu16
45.98591	37.72041	Rihab	towns	cite	Dāḫarraqān/Ḫarraqān	cornu16
44.27779	39.90562	Rihab	sites	mont	Ǧabal al-Ḥarīṯ/Ǧabal al-Ḥuwayrīṯ	cornu16
47.75372	38.21805	Rihab	sites	montagne	Ǧabal Sabalān	cornu16
45.60275	36.96475	Rihab	towns	cite	Ǧabrawān ?	cornu16
46.38603	40.81356	Rihab	towns	cite	Ǧanzaŧ/Ǧanǧaŧ	cornu16
48.48301	41.84983	Rihab	villages	localite	Ǧisr Samūr	cornu16
43.20001	42.55502	Rihab	regions	district	Ǧurzān	cornu16
47.2569	37.38856	Rihab	towns	cite	Ḫūnaǧ ?	cornu16
45.50578	41.39027	Rihab	towns	cite	Ḫunān ?	cornu16
44.99055	38.5865	Rihab	towns	cite	Ḫuwī/Ḫuwayy/Ḫuwīt	cornu16
47.01236	37.3799	Rihab	villages	localite	Kulsāraŧ ?	cornu16
46.35428	36.09869	Rihab	waystations	etape	Manzil al-Baylaqān ?	cornu16
46.24758	37.34276	Rihab	towns	cite	Marāġaŧ	cornu16
45.80321	38.46017	Rihab	towns	cite	Marand	cornu16
47.02219	38.5498	Rihab	regions	region	Maymaḏ/Mīmaḏ	cornu16
48.50179	39.33548	Rihab	capitals	cheflieu	Mūġān/Mūġkān/Mūqān	cornu16
48.50179	39.33548	Rihab	regions	region	Mūġān/Mūġkān/Mūqān	cornu16
41.48709	38.75648	Rihab	villages	localite	Mūš	cornu2
48.18559	40.16468	Rihab	waters	riviere	Nahr al-Kurr	cornu16
45.96093	41.29497	Rihab	waters	riviere	Nahr al-Kurr	cornu16
44.81405	39.73371	Rihab	waters	riviere	Nahr al-Rass	cornu16
47.65158	40.79878	Rihab	towns	cite	Qabalaŧ	cornu16
45.1678	41.56808	Rihab	towns	cite	Qalʿaŧ Ibn Kandamān ?	cornu16
41.27233	39.91956	Rihab	towns	cite	Qālīqalā	cornu2
46.6459	40.20714	Rihab	villages	localite	Qalqāṭūs ?	cornu16
38.49484	40.32189	Rihab	sites	placefrontiere?	Qalūniyaŧ al-ʿAwfī	cornu2
48.76916	41.2707	Rihab	towns	cite	Šābarān	cornu16
46.10896	36.92367	Rihab	towns	cite	Sāburḫast ?	cornu16
47.20469	41.34856	Rihab	regions	region	Šakkī	cornu16
47.20469	41.34856	Rihab	towns	cite	Šakkī	cornu16
44.82832	38.22277	Rihab	towns	cite	Salamās	cornu16
46.06157	40.99521	Rihab	towns	cite	Šamkūr	cornu16
53.11807	36.53215	Rihab	towns	cite	Sāriyaŧ	cornu16
41.69403	39.39009	Rihab	waystations	etape	Sinn Nuḥās/Bāǧunays	cornu2
48.75339	41.11585	Rihab	regions	region	Širwān/Šarwān	cornu16
48.75339	41.11585	Rihab	towns	cite	Širwān/Šarwān	cornu16
45.26094	42.27111	Rihab	regions	district	Suġdabīl	cornu16
46.33121	38.06387	Rihab	towns	cite	Tabrīz	cornu16
44.83734	42.0841	Rihab	towns	cite	Tiflīs	cornu16
45.07411	37.52011	Rihab	towns	cite	Urmīyaŧ	cornu2
45.12379	37.02695	Rihab	towns	cite	Ušnuh	cornu16
43.34872	38.57711	Rihab	villages	localite	Wān	cornu16
47.64257	39.56659	Rihab	towns	cite	Warṯān	cornu16
46.66017	38.56125	Rihab	towns	cite	Warzaqān	cornu16
43.13392	38.34421	Rihab	towns	cite	Wasṭān	cornu16
48.5053	36.66235	Rihab	towns	cite	Zanǧān	cornu16
51.54135	39.08291	Rihab/Daylam	waters	lac	Baḥr al-Ḫazar	cornu16
35.34272	36.96023	Sham	sites	placeforte	Aḏanaŧ	cornu1
35.2662	33.39418	Sham	sites	site	ʿAḏnūn ?	cornu1
36.09087	32.61046	Sham	capitals	cheflieu	Aḏriʿāt	cornu1
35.75502	30.33962	Sham	capitals	capitale	Aḏrūḥ	cornu1
35.07559	32.92878	Sham	towns	cite	ʿAkkaŧ	cornu1
36.83533	36.13792	Sham	waystations	etape	al-Aṯārib	cornu1
36.62191	35.31245	Sham	villages	localite	al-Aṭmīn/al-Laṭmīn	cornu1
35.96379	32.08487	Sham	regions	region	al-Balqāʾ	cornu1
36.54442	35.6843	Sham	villages	localite	al-Bāraŧ ?	cornu1
36.15837	32.72189	Sham	regions	canton	al-Baṯaniyyaŧ	cornu1
35.92143	33.83512	Sham	regions	canton	al-Biqāʿ	cornu1
38.31435	35.52404	Sham	waystations	etape	al-Buṭlāmiyyaŧ/al-Ḫirbaŧ ?	cornu1
36.02468	33.64139	Sham	waters	source	al-Fīǧaŧ	cornu1
38.38504	35.81449	Sham	waters	riviere	al-Furāt	cornu1
36.04321	32.92323	Sham	villages	localite	al-Ǧābiyaŧ	cornu1
35.4502	33.03094	Sham	villages	bourgade	al-Ǧašš	cornu1
35.79833	33.09084	Sham	regions	canton	al-Ǧawlān	cornu1
35.48149	31.86882	Sham	sites	fosse	al-Ġawr	cornu1
35.58877	36.79276	Sham	waters	fleuve	al-Ǧayḥān	cornu1
35.32238	30.26155	Sham	regions	territoire	al-Ǧibāl	cornu1
36.44363	33.50849	Sham	regions	canton	al-Ġūṭaŧ	cornu1
36.73153	32.65059	Sham	regions	canton	al-Ḥawrān	cornu1
35.63816	32.97543	Sham	regions	canton	al-Ḥulaŧ	cornu1
37.50551	35.78031	Sham	towns	cite	al-Ḫunāṣiraŧ	cornu1
34.95381	32.7475	Sham	villages	localite	al-Kanīsaŧ	cornu1
35.04078	31.20812	Sham	waystations	etape	al-Kusayfaŧ	cornu1
36.23184	33.35826	Sham	waystations	etape	al-Kuswaŧ	cornu1
35.80763	35.51961	Sham	towns	cite	al-Lāḏiqiyyaŧ	cornu1
35.27017	32.60823	Sham	towns	cite	al-Laǧǧūn	cornu1
35.66897	36.94067	Sham	sites	placeforte	al-Miṣṣīṣaŧ	cornu1
36.7322	34.02567	Sham	waystations	etape	al-Nabk	cornu1
35.46741	33.77683	Sham	towns	cite	al-Nāʿimaŧ	cornu1
35.71229	33.57083	Sham	waystations	etape	al-Qarʿūn	cornu1
37.24976	34.2251	Sham	waystations	etape	al-Qaryatān	cornu1
37.57892	35.06025	Sham	waystations	etape	al-Qasṭal	cornu1
36.60247	33.74546	Sham	waystations	etape	al-Quṭayyifaŧ	cornu1
34.86436	31.92484	Sham	capitals	capitale	al-Ramlaŧ	cornu1
35.96419	31.89279	Sham	villages	village	al-Raqīm/al-Raqam	cornu1
38.77933	35.60242	Sham	waystations	etape	al-Ruṣāfaŧ	cornu1
35.7745	30.59382	Sham	regions	circon	al-Šarāt	cornu1
34.65335	31.56416	Sham	villages	bourgade	al-Sukkariyyaŧ ?	cornu1
35.99387	36.0896	Sham	towns	cite	al-Suwaydiyyaŧ	cornu1
35.56271	32.15774	Sham	waters	riviere	al-Urdunn	cornu1
36.42208	35.99287	Sham	waters	riviere	al-Urunṭ/al-Urund	cornu1
36.08689	32.07029	Sham	waystations	etape	al-Zarqāʾ ?	cornu1
34.97656	31.84394	Sham	villages	bourgade	ʿAmawās	cornu1
35.91903	31.93113	Sham	towns	cite	ʿAmmān	cornu1
36.47102	36.38345	Sham	waystations	etape	ʿAmq	cornu1
35.73678	34.35634	Sham	towns	cite	Anafaŧ	cornu1
36.18418	36.19718	Sham	towns	cite	Anṭākiyyaŧ	cornu1
35.90356	34.89985	Sham	towns	cite	Anṭarṭūs/Anṭarsūs/Ṭarṭūs	cornu1
35.67655	32.77421	Sham	villages	bourgade/passe	ʿAqabaŧ al-Fīq/Afīq/Fīq	cornu1
36.18816	33.88074	Sham	waystations	etape	ʿAqabaŧ al-Rummān ?	cornu1
34.80861	31.86252	Sham	villages	village	ʿĀqir	cornu1
35.89165	33.86315	Sham	towns	cite	ʿArǧamūš	cornu1
36.073	34.52991	Sham	towns	cite	ʿArqaŧ	cornu1
34.80739	32.19588	Sham	towns	cite	Arsūf	cornu1
34.55455	31.66572	Sham	towns	cite/port	ʿAsqalān	cornu1
35.85194	34.44044	Sham	towns	cite/port	Aṭrābulus/Ṭarābulus	cornu1
34.94527	29.57226	Sham	towns	cite/port	Aylaŧ/Waylaŧ	cornu9
35.90422	33.7273	Sham	waystations	etape	ʿAyn al-Ǧarr	cornu1
34.66817	31.79837	Sham	sites	ribat	Azdūd/Yazdūd	cornu1
36.22768	36.41518	Sham	villages	localite	Baġrās	cornu1
36.19213	34.01251	Sham	towns	cite	Baʿlabakk	cornu1
38.09005	36.02806	Sham	towns	cite	Bālis	cornu1
35.67787	33.2515	Sham	towns	cite	Bāniyās	cornu1
36.47275	33.48862	Sham	waters	riviere	Baradá	cornu1
35.67059	34.25903	Sham	sites	port	Baṯrūn	cornu1
35.5091	33.90162	Sham	towns	cite	Bayrūt	cornu1
35.49256	32.5	Sham	towns	cite	Baysān	cornu1
35.20345	31.77768	Sham	towns	cite	Bayt al-Maqdis/al-Quds/Īliyā	cornu1
35.60287	31.80167	Sham	villages	localite	Bayt al-Rām/Bayt Rāmaŧ/Bayt al-Rās	cornu1
34.88059	31.60564	Sham	towns	cite	Bayt Ǧibrīl/Bayt Ǧibrīn	cornu1
35.18792	31.70926	Sham	villages	localite	Bayt Laḥm	cornu1
36.23856	36.75139	Sham	towns	cite	Bayyās	cornu1
35.46173	31.3845	Sham	waters	lac	Buḥayraŧ al-Muntinaŧ/Buḥayraŧ al-Maqlūbaŧ/Buḥayraŧ al-Miyyataŧ/Buḥayraŧ al-Ṣuġar	cornu1
35.59845	33.06755	Sham	waters	lac	Buḥayraŧ Qadas	cornu1
35.57727	32.80982	Sham	waters	lac	Buḥayraŧ Ṭabariyyaŧ	cornu1
35.97212	35.18256	Sham	towns	cite	Bulunyās ?	cornu1
